experiment,mode,impl,launcher,variant,lanes,compiler,compiler_ver,flags,stack_policy,copy_policy,nzstack,bcopy,opt_nzmax,minblocks,threads,proc_bind,device,gpu_arch,nxp,nyp,nx,ny,ncols,nwet,nz,land_pct,reps,warm,nrun,ms_min,ms_med,ns_per_col,it_outer,it_inner,kd_sum,kd_min,kd_max,regs,local_b,status,git_hash,host,timestamp
nz,serial_do,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,10,0,20,2,3,6.0918450356E+00,6.1138510704E+00,1243.233681,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,serial_do,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,25,0,6,2,3,5.4505507151E+01,5.4565310478E+01,11123.572888,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,serial_do,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,5,2,3,7.3005390167E+01,7.3058795929E+01,14899.059218,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,serial_do,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,50,0,3,2,3,1.5503136317E+02,1.5524530411E+02,31639.053708,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,serial_do,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,75,0,3,2,3,2.5834266345E+02,2.5884032249E+02,52722.992541,4900,99341,1.7354910659E+04,0.0000000000E+00,1.6100282099E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,serial_do,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,100,0,3,2,3,3.5837205251E+02,3.5976266861E+02,73137.153573,4900,99315,1.7375307995E+04,0.0000000000E+00,1.6097062980E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,serial_do,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=11 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,11,0,11,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,10,0,20,2,3,5.7590007782E+00,5.7678461075E+00,1175.306281,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,serial_do,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=26 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,26,0,26,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,25,0,6,2,3,5.3755323092E+01,5.3763667742E+01,10970.474100,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,serial_do,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=31 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,31,0,31,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,5,2,3,7.2576808929E+01,7.2627782822E+01,14811.593659,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,serial_do,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=51 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,51,0,51,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,50,0,3,2,3,1.5429902077E+02,1.5438103676E+02,31489.596076,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,serial_do,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=76 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,76,0,76,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,75,0,3,2,3,2.5691366196E+02,2.5763972600E+02,52431.359584,4900,99341,1.7354910659E+04,0.0000000000E+00,1.6100282099E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,serial_do,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=101 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,101,0,101,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,100,0,3,2,3,3.5723892848E+02,3.5766633352E+02,72905.903771,4900,99315,1.7375307995E+04,0.0000000000E+00,1.6097062980E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,dc_serial,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,10,0,20,2,3,6.0752034187E+00,6.1002016068E+00,1239.837432,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,dc_serial,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,25,0,6,2,3,5.4431001345E+01,5.4447650909E+01,11108.367621,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,dc_serial,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,5,2,3,7.2984600067E+01,7.3115587234E+01,14894.816340,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
nz,dc_serial,dc,solo,faithful,1,ifx,"ifx (IFX) 2026.0.0 20260331","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,50,0,3,2,3,1.5457129478E+02,1.5468764305E+02,31545.162200,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_172017
