experiment,mode,impl,launcher,variant,lanes,compiler,compiler_ver,flags,stack_policy,copy_policy,nzstack,bcopy,opt_nzmax,minblocks,threads,proc_bind,device,gpu_arch,nxp,nyp,nx,ny,ncols,nwet,nz,land_pct,reps,warm,nrun,ms_min,ms_med,ns_per_col,it_outer,it_inner,kd_sum,kd_min,kd_max,regs,local_b,status,git_hash,host,timestamp
nz,serial_do,dc,solo,faithful,1,gfortran,"GNU Fortran (GCC) 16.1.0","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,10,0,20,2,3,5.9574706946E+00,6.0784520465E+00,1215.810346,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_171005
nz,serial_do,dc,solo,faithful,1,gfortran,"GNU Fortran (GCC) 16.1.0","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,25,0,6,2,3,5.3964399345E+01,5.4316049675E+01,11013.142723,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_171005
nz,serial_do,dc,solo,faithful,1,gfortran,"GNU Fortran (GCC) 16.1.0","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,5,2,3,7.2703938792E+01,7.3079860630E+01,14837.538529,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_171005
nz,serial_do,dc,solo,faithful,1,gfortran,"GNU Fortran (GCC) 16.1.0","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,50,0,3,2,3,1.5433196033E+02,1.5459752230E+02,31496.318435,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_171005
nz,serial_do,dc,solo,faithful,1,gfortran,"GNU Fortran (GCC) 16.1.0","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,75,0,3,2,3,2.5781992869E+02,2.5835973971E+02,52616.311978,4900,99341,1.7354910659E+04,0.0000000000E+00,1.6100282099E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_171005
nz,serial_do,dc,solo,faithful,1,gfortran,"GNU Fortran (GCC) 16.1.0","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,100,0,3,2,3,3.5969510861E+02,3.5976253737E+02,73407.165022,4900,99315,1.7375307995E+04,0.0000000000E+00,1.6097062980E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_171005
nz,serial_do,dc,solo,faithful,1,gfortran,"GNU Fortran (GCC) 16.1.0","-O3 -I../common -DMODEL_NZ_STACK_MAX=11 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,11,0,11,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,10,0,20,2,3,5.5481000571E+00,5.5626869434E+00,1132.265318,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_171005
nz,serial_do,dc,solo,faithful,1,gfortran,"GNU Fortran (GCC) 16.1.0","-O3 -I../common -DMODEL_NZ_STACK_MAX=26 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,26,0,26,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,25,0,6,2,3,5.2924746182E+01,5.3027208157E+01,10800.968609,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_171005
nz,serial_do,dc,solo,faithful,1,gfortran,"GNU Fortran (GCC) 16.1.0","-O3 -I../common -DMODEL_NZ_STACK_MAX=31 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,31,0,31,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,5,2,3,7.1533009782E+01,7.1727049025E+01,14598.573425,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_171005
nz,serial_do,dc,solo,faithful,1,gfortran,"GNU Fortran (GCC) 16.1.0","-O3 -I../common -DMODEL_NZ_STACK_MAX=51 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,51,0,51,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,50,0,3,2,3,1.5346301533E+02,1.5399435271E+02,31318.982720,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_171005
nz,serial_do,dc,solo,faithful,1,gfortran,"GNU Fortran (GCC) 16.1.0","-O3 -I../common -DMODEL_NZ_STACK_MAX=76 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,76,0,76,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,75,0,3,2,3,2.5753639832E+02,2.5760442670E+02,52558.448637,4900,99341,1.7354910659E+04,0.0000000000E+00,1.6100282099E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_171005
nz,serial_do,dc,solo,faithful,1,gfortran,"GNU Fortran (GCC) 16.1.0","-O3 -I../common -DMODEL_NZ_STACK_MAX=101 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,101,0,101,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,100,0,3,2,3,3.5982800430E+02,3.5988645900E+02,73434.286592,4900,99315,1.7375307995E+04,0.0000000000E+00,1.6097062980E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_171005
nz,dc_serial,dc,solo,faithful,1,gfortran,"GNU Fortran (GCC) 16.1.0","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,10,0,20,2,3,5.6856914074E+00,5.7074188022E+00,1160.345185,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_171005
