experiment,mode,impl,launcher,variant,lanes,compiler,compiler_ver,flags,stack_policy,copy_policy,nzstack,bcopy,opt_nzmax,minblocks,threads,proc_bind,device,gpu_arch,nxp,nyp,nx,ny,ncols,nwet,nz,land_pct,reps,warm,nrun,ms_min,ms_med,ns_per_col,it_outer,it_inner,kd_sum,kd_min,kd_max,regs,local_b,status,git_hash,host,timestamp
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,1,close,"Xeon Max",cc90,64,64,70,70,4900,4900,10,0,100,2,3,3.6150217056E+00,3.6164999008E+00,737.759532,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,1,close,"Xeon Max",cc90,64,64,70,70,4900,4900,25,0,27,2,3,3.7102107648E+01,3.7137773302E+01,7571.858704,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,1,close,"Xeon Max",cc90,64,64,70,70,4900,4900,30,0,20,2,3,5.0110399723E+01,5.0120651722E+01,10226.612188,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,1,close,"Xeon Max",cc90,64,64,70,70,4900,4900,50,0,10,2,3,1.0983541012E+02,1.0983970165E+02,22415.389820,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,1,close,"Xeon Max",cc90,64,64,70,70,4900,4900,75,0,6,2,3,1.8727016449E+02,1.8728299936E+02,38218.400916,4900,99341,1.7354910659E+04,0.0000000000E+00,1.6100282099E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,1,close,"Xeon Max",cc90,64,64,70,70,4900,4900,100,0,4,2,3,2.6451700926E+02,2.6455771923E+02,53983.063114,4900,99315,1.7375307995E+04,0.0000000000E+00,1.6097062980E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=11 -DKS_VLEN=1 -qopenmp",fit,prod,11,0,11,0,1,close,"Xeon Max",cc90,64,64,70,70,4900,4900,10,0,100,2,3,3.4847593307E+00,3.4905695915E+00,711.175374,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=26 -DKS_VLEN=1 -qopenmp",fit,prod,26,0,26,0,1,close,"Xeon Max",cc90,64,64,70,70,4900,4900,25,0,28,2,3,3.6938607693E+01,3.6950750010E+01,7538.491366,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=31 -DKS_VLEN=1 -qopenmp",fit,prod,31,0,31,0,1,close,"Xeon Max",cc90,64,64,70,70,4900,4900,30,0,21,2,3,4.9937384469E+01,4.9944854918E+01,10191.302953,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=51 -DKS_VLEN=1 -qopenmp",fit,prod,51,0,51,0,1,close,"Xeon Max",cc90,64,64,70,70,4900,4900,50,0,10,2,3,1.0977180004E+02,1.0977768898E+02,22402.408171,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=76 -DKS_VLEN=1 -qopenmp",fit,prod,76,0,76,0,1,close,"Xeon Max",cc90,64,64,70,70,4900,4900,75,0,6,2,3,1.8747750918E+02,1.8749666214E+02,38260.716159,4900,99341,1.7354910659E+04,0.0000000000E+00,1.6100282099E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=101 -DKS_VLEN=1 -qopenmp",fit,prod,101,0,101,0,1,close,"Xeon Max",cc90,64,64,70,70,4900,4900,100,0,4,2,3,2.6478677988E+02,2.6495599747E+02,54038.118343,4900,99315,1.7375307995E+04,0.0000000000E+00,1.6097062980E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,26,close,"Xeon Max",cc90,64,64,70,70,4900,4900,10,0,100,2,3,5.8686017990E-01,5.9070825577E-01,119.767384,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,26,close,"Xeon Max",cc90,64,64,70,70,4900,4900,25,0,100,2,3,2.0969390869E+00,2.0987010002E+00,427.946752,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,26,close,"Xeon Max",cc90,64,64,70,70,4900,4900,30,0,100,2,3,2.7199602127E+00,2.7207684517E+00,555.093921,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,26,close,"Xeon Max",cc90,64,64,70,70,4900,4900,50,0,100,2,3,5.2824306488E+00,5.2971005440E+00,1078.047071,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,26,close,"Xeon Max",cc90,64,64,70,70,4900,4900,75,0,100,2,3,8.5029292107E+00,8.5042905807E+00,1735.291676,4900,99341,1.7354910659E+04,0.0000000000E+00,1.6100282099E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,26,close,"Xeon Max",cc90,64,64,70,70,4900,4900,100,0,86,2,3,1.1721489041E+01,1.1724696603E+01,2392.140621,4900,99315,1.7375307995E+04,0.0000000000E+00,1.6097062980E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=11 -DKS_VLEN=1 -qopenmp",fit,prod,11,0,11,0,26,close,"Xeon Max",cc90,64,64,70,70,4900,4900,10,0,100,2,3,5.7980060577E-01,5.8003902435E-01,118.326654,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=26 -DKS_VLEN=1 -qopenmp",fit,prod,26,0,26,0,26,close,"Xeon Max",cc90,64,64,70,70,4900,4900,25,0,100,2,3,2.0756483078E+00,2.0773410797E+00,423.601695,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=31 -DKS_VLEN=1 -qopenmp",fit,prod,31,0,31,0,26,close,"Xeon Max",cc90,64,64,70,70,4900,4900,30,0,100,2,3,2.7021193504E+00,2.7029204369E+00,551.452929,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=51 -DKS_VLEN=1 -qopenmp",fit,prod,51,0,51,0,26,close,"Xeon Max",cc90,64,64,70,70,4900,4900,50,0,100,2,3,5.2668285370E+00,5.2684783936E+00,1074.862967,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=76 -DKS_VLEN=1 -qopenmp",fit,prod,76,0,76,0,26,close,"Xeon Max",cc90,64,64,70,70,4900,4900,75,0,100,2,3,8.5093212128E+00,8.5107207298E+00,1736.596166,4900,99341,1.7354910659E+04,0.0000000000E+00,1.6100282099E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=101 -DKS_VLEN=1 -qopenmp",fit,prod,101,0,101,0,26,close,"Xeon Max",cc90,64,64,70,70,4900,4900,100,0,86,2,3,1.1738023093E+01,1.1758244315E+01,2395.514917,4900,99315,1.7375307995E+04,0.0000000000E+00,1.6097062980E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,52,close,"Xeon Max",cc90,64,64,70,70,4900,4900,10,0,100,2,3,4.0787935257E-01,4.0940999985E-01,83.240684,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,52,close,"Xeon Max",cc90,64,64,70,70,4900,4900,25,0,100,2,3,1.4234519005E+00,1.4244890213E+00,290.500388,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,52,close,"Xeon Max",cc90,64,64,70,70,4900,4900,30,0,100,2,3,1.8579411507E+00,1.8588209152E+00,379.171663,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,52,close,"Xeon Max",cc90,64,64,70,70,4900,4900,50,0,100,2,3,3.6956787109E+00,3.6962199211E+00,754.220145,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,52,close,"Xeon Max",cc90,64,64,70,70,4900,4900,75,0,100,2,3,5.9196186066E+00,5.9259295464E+00,1208.085430,4900,99341,1.7354910659E+04,0.0000000000E+00,1.6100282099E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,52,close,"Xeon Max",cc90,64,64,70,70,4900,4900,100,0,100,2,3,8.1475305557E+00,8.1481790543E+00,1662.761338,4900,99315,1.7375307995E+04,0.0000000000E+00,1.6097062980E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=11 -DKS_VLEN=1 -qopenmp",fit,prod,11,0,11,0,52,close,"Xeon Max",cc90,64,64,70,70,4900,4900,10,0,100,2,3,4.0255784988E-01,4.0268898010E-01,82.154663,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=26 -DKS_VLEN=1 -qopenmp",fit,prod,26,0,26,0,52,close,"Xeon Max",cc90,64,64,70,70,4900,4900,25,0,100,2,3,1.4103817940E+00,1.4131093025E+00,287.833019,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=31 -DKS_VLEN=1 -qopenmp",fit,prod,31,0,31,0,52,close,"Xeon Max",cc90,64,64,70,70,4900,4900,30,0,100,2,3,1.8432807922E+00,1.8575310707E+00,376.179754,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=51 -DKS_VLEN=1 -qopenmp",fit,prod,51,0,51,0,52,close,"Xeon Max",cc90,64,64,70,70,4900,4900,50,0,100,2,3,3.6907792091E+00,3.6923980713E+00,753.220247,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=76 -DKS_VLEN=1 -qopenmp",fit,prod,76,0,76,0,52,close,"Xeon Max",cc90,64,64,70,70,4900,4900,75,0,100,2,3,5.9278082848E+00,5.9302496910E+00,1209.756793,4900,99341,1.7354910659E+04,0.0000000000E+00,1.6100282099E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=101 -DKS_VLEN=1 -qopenmp",fit,prod,101,0,101,0,52,close,"Xeon Max",cc90,64,64,70,70,4900,4900,100,0,100,2,3,8.1517004967E+00,8.1589007378E+00,1663.612346,4900,99315,1.7375307995E+04,0.0000000000E+00,1.6097062980E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,104,close,"Xeon Max",cc90,64,64,70,70,4900,4900,10,0,100,2,3,2.6514053345E-01,2.6561021805E-01,54.110313,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
nz,dc_multicore,dc,solo,faithful,1,ifx,"ifx (IFX) 2025.3.2 20260112","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -qopenmp",prod,prod,128,0,128,0,104,close,"Xeon Max",cc90,64,64,70,70,4900,4900,25,0,100,2,3,9.0189933777E-01,9.0368986130E-01,184.061089,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,5510df7,x4310c1s0b0n0,20260804_040057
