experiment,mode,impl,launcher,variant,lanes,compiler,compiler_ver,flags,stack_policy,copy_policy,nzstack,bcopy,opt_nzmax,minblocks,threads,proc_bind,device,gpu_arch,nxp,nyp,nx,ny,ncols,nwet,nz,land_pct,reps,warm,nrun,ms_min,ms_med,ns_per_col,it_outer,it_inner,kd_sum,kd_min,kd_max,regs,local_b,status,git_hash,host,timestamp
nz,dc_serial,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,10,0,100,2,3,4.7975412942E+00,4.8036278924E+00,979.090060,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,5f1887e,frontier08056,20260804_000454
nz,dc_serial,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,25,0,27,2,3,3.8255039430E+01,3.8280063550E+01,7807.150904,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,5f1887e,frontier08056,20260804_000454
nz,dc_serial,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,30,0,20,2,3,5.1088543609E+01,5.1093850448E+01,10426.233390,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,5f1887e,frontier08056,20260804_000454
nz,dc_serial,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,50,0,10,2,3,1.0620883470E+02,1.0624158122E+02,21675.272388,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,5f1887e,frontier08056,20260804_000454
nz,dc_serial,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,75,0,6,2,3,1.7550419100E+02,1.7557904582E+02,35817.181837,4900,99341,1.7354910659E+04,0.0000000000E+00,1.6100282099E+00,0,0,OK,5f1887e,frontier08056,20260804_000454
nz,dc_serial,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,100,0,5,2,3,2.4700997360E+02,2.4715550523E+02,50410.198694,4900,99315,1.7375307995E+04,0.0000000000E+00,1.6097062980E+00,0,0,OK,5f1887e,frontier08056,20260804_000454
nz,dc_serial,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=11 -DKS_VLEN=1 ",fit,prod,11,0,11,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,10,0,100,2,3,4.3360951031E+00,4.3408590136E+00,884.917368,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,5f1887e,frontier08056,20260804_000454
nz,dc_serial,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=26 -DKS_VLEN=1 ",fit,prod,26,0,26,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,25,0,27,2,3,3.8135620110E+01,3.8154451073E+01,7782.779614,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,5f1887e,frontier08056,20260804_000454
nz,dc_serial,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=31 -DKS_VLEN=1 ",fit,prod,31,0,31,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,30,0,20,2,3,5.0296781398E+01,5.0296844542E+01,10264.649265,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,5f1887e,frontier08056,20260804_000454
nz,dc_serial,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=51 -DKS_VLEN=1 ",fit,prod,51,0,51,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,50,0,10,2,3,1.0563953300E+02,1.0565823619E+02,21559.088367,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,5f1887e,frontier08056,20260804_000454
