experiment,mode,impl,launcher,variant,lanes,compiler,compiler_ver,flags,stack_policy,copy_policy,nzstack,bcopy,opt_nzmax,minblocks,threads,proc_bind,device,gpu_arch,nxp,nyp,nx,ny,ncols,nwet,nz,land_pct,reps,warm,nrun,ms_min,ms_med,ns_per_col,it_outer,it_inner,kd_sum,kd_min,kd_max,regs,local_b,status,git_hash,host,timestamp
nz,serial_do,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,10,0,100,2,3,3.8747599674E+00,3.8761077914E+00,790.767340,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,5f1887e,frontier08056,20260804_000333
nz,serial_do,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,25,0,27,2,3,3.7373866368E+01,3.7385253667E+01,7627.319667,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,5f1887e,frontier08056,20260804_000333
nz,serial_do,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,30,0,21,2,3,4.9990079100E+01,5.0046808156E+01,10202.056959,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,5f1887e,frontier08056,20260804_000333
nz,serial_do,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,50,0,10,2,3,1.0490051359E+02,1.0494045308E+02,21408.268080,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,5f1887e,frontier08056,20260804_000333
nz,serial_do,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,75,0,6,2,3,1.7429638483E+02,1.7430342843E+02,35570.690782,4900,99341,1.7354910659E+04,0.0000000000E+00,1.6100282099E+00,0,0,OK,5f1887e,frontier08056,20260804_000333
nz,serial_do,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,100,0,5,2,3,2.4586819122E+02,2.4587348532E+02,50177.181882,4900,99315,1.7375307995E+04,0.0000000000E+00,1.6097062980E+00,0,0,OK,5f1887e,frontier08056,20260804_000333
nz,serial_do,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=11 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,11,0,11,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,10,0,100,2,3,3.8558497000E+00,3.8603270939E+00,786.908102,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,5f1887e,frontier08056,20260804_000333
nz,serial_do,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=26 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,26,0,26,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,25,0,28,2,3,3.7045174296E+01,3.7047739641E+01,7560.239652,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,5f1887e,frontier08056,20260804_000333
nz,serial_do,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=31 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,31,0,31,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,30,0,21,2,3,4.9822003847E+01,4.9828474521E+01,10167.755887,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,5f1887e,frontier08056,20260804_000333
nz,serial_do,dc,solo,faithful,1,amdflang,"AMD flang version 23.0.0git (https://github.com/ROCm/llvm-project.git 43215c73116c407735c85a180d174f718798c328+PATCHED:2506c552d8428e2cc1778bef048b20f818e06bb3)","-O3 -I../common -DMODEL_NZ_STACK_MAX=51 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,51,0,51,0,1,close,"EPYC 7A53",cc90,64,64,70,70,4900,4900,50,0,10,2,3,1.0472054603E+02,1.0472106799E+02,21371.540006,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,5f1887e,frontier08056,20260804_000333
