experiment,mode,impl,launcher,variant,lanes,compiler,compiler_ver,flags,stack_policy,copy_policy,nzstack,bcopy,opt_nzmax,minblocks,threads,proc_bind,device,gpu_arch,nxp,nyp,nx,ny,ncols,nwet,nz,land_pct,reps,warm,nrun,ms_min,ms_med,ns_per_col,it_outer,it_inner,kd_sum,kd_min,kd_max,regs,local_b,status,git_hash,host,timestamp
nz,dc_serial,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,10,0,100,2,3,3.1567690000E+00,3.1574390000E+00,644.238571,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,d65ed5a,gh2,20260804_003023
nz,dc_serial,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,25,0,31,2,3,3.2969712903E+01,3.2997838710E+01,6728.512837,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,d65ed5a,gh2,20260804_003023
nz,dc_serial,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,30,0,23,2,3,4.4854391304E+01,4.4855221739E+01,9153.957409,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,d65ed5a,gh2,20260804_003023
nz,dc_serial,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,50,0,11,2,3,9.7701354545E+01,9.8088263636E+01,19939.051948,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,d65ed5a,gh2,20260804_003023
nz,dc_serial,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,75,0,7,2,3,1.6531287143E+02,1.6568514286E+02,33737.320700,4900,99341,1.7354910659E+04,0.0000000000E+00,1.6100282099E+00,0,0,OK,d65ed5a,gh2,20260804_003023
nz,dc_serial,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 ",prod,prod,128,0,128,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,100,0,5,2,3,2.3275002000E+02,2.3314500000E+02,47500.004082,4900,99315,1.7375307995E+04,0.0000000000E+00,1.6097062980E+00,0,0,OK,d65ed5a,gh2,20260804_003023
nz,dc_serial,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=11 -DKS_VLEN=1 ",fit,prod,11,0,11,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,10,0,100,2,3,3.0561990000E+00,3.0654100000E+00,623.714082,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,d65ed5a,gh2,20260804_003023
nz,dc_serial,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=26 -DKS_VLEN=1 ",fit,prod,26,0,26,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,25,0,31,2,3,3.2787970968E+01,3.2791609677E+01,6691.422647,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,d65ed5a,gh2,20260804_003023
nz,dc_serial,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=31 -DKS_VLEN=1 ",fit,prod,31,0,31,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,30,0,23,2,3,4.4664995652E+01,4.4775569565E+01,9115.305235,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,d65ed5a,gh2,20260804_003023
nz,dc_serial,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=51 -DKS_VLEN=1 ",fit,prod,51,0,51,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,50,0,11,2,3,9.7704736364E+01,9.7788981818E+01,19939.742115,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,d65ed5a,gh2,20260804_003023
