experiment,mode,impl,launcher,variant,lanes,compiler,compiler_ver,flags,stack_policy,copy_policy,nzstack,bcopy,opt_nzmax,minblocks,threads,proc_bind,device,gpu_arch,nxp,nyp,nx,ny,ncols,nwet,nz,land_pct,reps,warm,nrun,ms_min,ms_med,ns_per_col,it_outer,it_inner,kd_sum,kd_min,kd_max,regs,local_b,status,git_hash,host,timestamp
threads,dc_multicore,dc,solo,faithful,1,nvfortran,"","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,4,2,3,7.8088700000E+01,7.8118500000E+01,15936.469388,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_161137
threads,dc_multicore,dc,solo,faithful,1,nvfortran,"","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,2,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,8,2,3,4.2367487500E+01,4.2580125000E+01,8646.426020,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_161137
threads,dc_multicore,dc,solo,faithful,1,nvfortran,"","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,4,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,13,2,3,2.3167214286E+01,2.3213992308E+01,4728.002916,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_161137
threads,dc_multicore,dc,solo,faithful,1,nvfortran,"","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,8,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,20,2,3,1.2153495000E+01,1.2241505000E+01,2480.305102,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_161137
threads,dc_multicore,dc,solo,faithful,1,nvfortran,"","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,16,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,20,2,3,6.8804000000E+00,6.9502000000E+00,1404.163265,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_161137
threads,dc_multicore,dc,solo,faithful,1,nvfortran,"","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,32,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,20,2,3,5.3985000000E+00,5.4215450000E+00,1101.734694,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_161137
threads,dc_multicore,dc,solo,faithful,1,nvfortran,"","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,40,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,20,2,3,3.6795500000E+00,4.0961500000E+00,750.928571,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_161137
vlen,serial_do,dc,solo,block,1,nvfortran,"","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=31 -DKS_VLEN=1 -DKS_BOUNDED_COPY -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,opt,31,1,31,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,3,2,3,1.2497163333E+02,1.2569340000E+02,25504.414965,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_161137
vlen,serial_do,dc,solo,block,2,nvfortran,"","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=31 -DKS_VLEN=2 -DKS_BOUNDED_COPY -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,opt,31,1,31,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,4,2,3,9.8089450000E+01,9.8103225000E+01,20018.255102,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_161137
vlen,serial_do,dc,solo,block,4,nvfortran,"","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=31 -DKS_VLEN=4 -DKS_BOUNDED_COPY -stdpar=gpu -acc=gpu -gpu=cc70,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,opt,31,1,31,0,1,close,"Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz",cc70,64,64,70,70,4900,4900,30,0,4,2,3,9.8966250000E+01,1.0017927500E+02,20197.193878,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,ad2cde0,Big-Chungus,20260803_161137
