experiment,mode,impl,launcher,variant,lanes,compiler,compiler_ver,flags,stack_policy,copy_policy,nzstack,bcopy,opt_nzmax,minblocks,threads,proc_bind,device,gpu_arch,nxp,nyp,nx,ny,ncols,nwet,nz,land_pct,reps,warm,nrun,ms_min,ms_med,ns_per_col,it_outer,it_inner,kd_sum,kd_min,kd_max,regs,local_b,status,git_hash,host,timestamp
nz,serial_do,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,10,0,100,2,3,3.1494190000E+00,3.1499600000E+00,642.738571,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,d65ed5a,gh2,20260804_002849
nz,serial_do,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,25,0,31,2,3,3.2993425806E+01,3.3043383871E+01,6733.352205,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,d65ed5a,gh2,20260804_002849
nz,serial_do,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,30,0,23,2,3,4.4747434783E+01,4.4905952174E+01,9132.129548,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,d65ed5a,gh2,20260804_002849
nz,serial_do,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,50,0,11,2,3,9.8009000000E+01,9.8183654545E+01,20001.836735,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,d65ed5a,gh2,20260804_002849
nz,serial_do,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,75,0,7,2,3,1.6552972857E+02,1.6605585714E+02,33781.577259,4900,99341,1.7354910659E+04,0.0000000000E+00,1.6100282099E+00,0,0,OK,d65ed5a,gh2,20260804_002849
nz,serial_do,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",prod,prod,128,0,128,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,100,0,5,2,3,2.3250882000E+02,2.3350860000E+02,47450.779592,4900,99315,1.7375307995E+04,0.0000000000E+00,1.6097062980E+00,0,0,OK,d65ed5a,gh2,20260804_002849
nz,serial_do,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=11 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,11,0,11,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,10,0,100,2,3,3.0576710000E+00,3.0585090000E+00,624.014490,4902,11606,6.8205675711E+02,0.0000000000E+00,2.1513709635E+00,0,0,OK,d65ed5a,gh2,20260804_002849
nz,serial_do,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=26 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,26,0,26,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,25,0,31,2,3,3.2819196774E+01,3.2856519355E+01,6697.795260,4900,93699,8.2706422989E+03,0.0000000000E+00,1.6306509442E+00,0,0,OK,d65ed5a,gh2,20260804_002849
nz,serial_do,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=31 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,31,0,31,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,30,0,23,2,3,4.4740521739E+01,4.4765513043E+01,9130.718722,4900,96753,1.1269504893E+04,0.0000000000E+00,1.6245516804E+00,0,0,OK,d65ed5a,gh2,20260804_002849
nz,serial_do,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=51 -DKS_VLEN=1 -stdpar=gpu -acc=gpu -gpu=cc90,mem:separate -gpu=tripcount:host -DDC_DATA_ACC",fit,prod,51,0,51,0,1,close,"Grace",cc90,64,64,70,70,4900,4900,50,0,11,2,3,9.7796009091E+01,9.8018990909E+01,19958.369202,4900,99272,1.6897225677E+04,0.0000000000E+00,1.6075703238E+00,0,0,OK,d65ed5a,gh2,20260804_002849
