experiment,mode,impl,launcher,variant,lanes,compiler,compiler_ver,flags,stack_policy,copy_policy,nzstack,bcopy,opt_nzmax,minblocks,threads,proc_bind,device,gpu_arch,nxp,nyp,nx,ny,ncols,nwet,nz,land_pct,reps,warm,nrun,ms_min,ms_med,ns_per_col,it_outer,it_inner,kd_sum,kd_min,kd_max,regs,local_b,status,git_hash,host,timestamp
nz,dc_multicore,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,1,close,"Grace",cc90,473,297,479,303,145137,145137,10,0,11,2,3,9.3426836364E+01,9.3496536364E+01,643.714810,145197,299883,1.7667795128E+04,0.0000000000E+00,2.1728299233E+00,0,0,OK,d65ed5a,gh1,20260804_005034
nz,dc_multicore,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,1,close,"Grace",cc90,473,297,479,303,145137,145137,25,0,3,2,3,9.9397166667E+02,9.9868566667E+02,6848.506354,145137,2778428,2.4191559953E+05,0.0000000000E+00,1.6641704327E+00,0,0,OK,d65ed5a,gh1,20260804_005034
nz,dc_multicore,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,1,close,"Grace",cc90,473,297,479,303,145137,145137,30,0,3,2,3,1.3359133667E+03,1.3389959333E+03,9204.498968,145137,2866522,3.2998816625E+05,0.0000000000E+00,1.6473860971E+00,0,0,OK,d65ed5a,gh1,20260804_005034
nz,dc_multicore,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,1,close,"Grace",cc90,473,297,479,303,145137,145137,50,0,3,2,3,2.9350803667E+03,2.9385720000E+03,20222.826479,145137,2935578,4.9695304208E+05,0.0000000000E+00,1.6157044966E+00,0,0,OK,d65ed5a,gh1,20260804_005034
nz,dc_multicore,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,1,close,"Grace",cc90,473,297,479,303,145137,145137,75,0,3,2,3,4.8949140000E+03,4.8964723000E+03,33726.162178,145137,2936000,5.1066355936E+05,0.0000000000E+00,1.6167913874E+00,0,0,OK,d65ed5a,gh1,20260804_005034
nz,dc_multicore,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,1,close,"Grace",cc90,473,297,479,303,145137,145137,100,0,3,2,3,6.8153176333E+03,6.8216323333E+03,46957.823527,145137,2935887,5.1127272001E+05,0.0000000000E+00,1.6168895263E+00,0,0,OK,d65ed5a,gh1,20260804_005034
nz,dc_multicore,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,72,close,"Grace",cc90,473,297,479,303,145137,145137,10,0,100,2,3,6.4345810000E+00,6.4364910000E+00,44.334532,145197,299883,1.7667795128E+04,0.0000000000E+00,2.1728299233E+00,0,0,OK,d65ed5a,gh1,20260804_005034
nz,dc_multicore,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,72,close,"Grace",cc90,473,297,479,303,145137,145137,25,0,47,2,3,2.1444446809E+01,2.1448063830E+01,147.753135,145137,2778428,2.4191559953E+05,0.0000000000E+00,1.6641704327E+00,0,0,OK,d65ed5a,gh1,20260804_005034
nz,dc_multicore,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,72,close,"Grace",cc90,473,297,479,303,145137,145137,30,0,38,2,3,2.7026483784E+01,2.7032263158E+01,186.213604,145137,2866522,3.2998816625E+05,0.0000000000E+00,1.6473860971E+00,0,0,OK,d65ed5a,gh1,20260804_005034
nz,dc_multicore,dc,solo,faithful,1,nvfortran,"nvfortran 26.3-0 linuxarm64 target on aarch64 Linux -tp neoverse-v2 ","-Mfree -Mbackslash -O3 -fast -I../common -DMODEL_NZ_STACK_MAX=128 -DKS_VLEN=1 -stdpar=multicore",prod,prod,128,0,128,0,72,close,"Grace",cc90,473,297,479,303,145137,145137,50,0,19,2,3,5.3552215789E+01,5.3584373684E+01,368.977006,145137,2935578,4.9695304208E+05,0.0000000000E+00,1.6157044966E+00,0,0,OK,d65ed5a,gh1,20260804_005034
